model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
벤틀리 플라잉스퍼 4.0,/mycar/mycar_view.php?no=2254052&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254052&gubun=I,False,,벤틀리 플라잉스퍼 2세대  4.0 -,,False,,,,2016.04,91654.0,가솔린,자동,흰색,3993.0,
벤틀리 플라잉스퍼 4.0,/mycar/mycar_view.php?no=2255660&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255660&gubun=I,False,4990.0,벤틀리 플라잉스퍼 2세대  4.0 -,4990.0,False,,,,2016.02,108027.0,가솔린,자동,흰색,3993.0,
벤틀리 플라잉스퍼 4.0,/mycar/mycar_view.php?no=2254180&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254180&gubun=I,False,6399.0,벤틀리 플라잉스퍼 2세대  4.0 -,6399.0,False,,,,2018.02,78430.0,가솔린,자동,흰색,3993.0,
벤틀리 플라잉스퍼 4.0,/mycar/mycar_view.php?no=2252131&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252131&gubun=I,False,,벤틀리 플라잉스퍼 2세대  4.0 -,,False,,,,2017.07,62900.0,가솔린,자동,검정색,3993.0,
벤틀리 플라잉스퍼 4.0,/mycar/mycar_view.php?no=2251432&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251432&gubun=I,False,,벤틀리 플라잉스퍼 2세대  4.0 -,,False,,,,2016.04,77000.0,가솔린,자동,기타색상,3993.0,
벤틀리 플라잉스퍼 6.0,/mycar/mycar_view.php?no=2246836&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246836&gubun=I,False,,벤틀리 플라잉스퍼 2세대  6.0 -,,False,,,,2014.10 (15년형),68500.0,가솔린,자동,진회색,5998.0,
벤틀리 플라잉스퍼 6.0,/mycar/mycar_view.php?no=2246621&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246621&gubun=I,False,5500.0,벤틀리 플라잉스퍼 2세대  6.0 -,5500.0,False,,,,2015.05,91000.0,가솔린,자동,연금색 (샌드크림),5998.0,
벤틀리 아르나지 6.8 RL,/mycar/mycar_view.php?no=2249936&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249936&gubun=I,False,,벤틀리 아르나지  6.8 RL,,False,,,,2006.02,33000.0,가솔린,자동,기타색상,6747.0,
벤틀리 뮬산 6.8,/mycar/mycar_view.php?no=2250310&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250310&gubun=I,False,,벤틀리 뮬산  6.8 -,,False,,,,2017.12 (18년형),81000.0,가솔린,자동,진회색,6752.0,
벤틀리 뮬산 6.8 스피드 퍼스트 에디션,/mycar/mycar_view.php?no=2252716&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252716&gubun=I,False,,벤틀리 뮬산  6.8 스피드 퍼스트 에디션,,False,,,,2017.00,41320.0,가솔린,자동,기타색상 (하바나 브라운),6800.0,
벤틀리 뮬산 6.8,/mycar/mycar_view.php?no=2249672&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249672&gubun=I,False,,벤틀리 뮬산  6.8 -,,False,,,,2012.02 (11년형),113000.0,가솔린,자동,검정투톤,6752.0,
벤틀리 뮬산 6.8 EWB 에디션,/mycar/mycar_view.php?no=2255773&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255773&gubun=I,False,,벤틀리 뮬산  6.8 EWB 에디션,,False,,,,2020.07,67182.0,가솔린,자동,검정색,6752.0,
벤틀리 뮬산 6.8,/mycar/mycar_view.php?no=2255900&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255900&gubun=I,False,8700.0,벤틀리 뮬산 6.8,8700.0,False,,,,2012.02,99800.0,가솔린,자동,진회색,6752.0,
벤틀리 뮬산 6.8 스피드,/mycar/mycar_view.php?no=2239346&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2239346&gubun=I,False,,벤틀리 뮬산  6.8 스피드 -,,False,,,,2016.01,65000.0,가솔린,자동,기타색상,6752.0,
볼보 XC90 2.0 T8 AWD 얼티메이트 브라이트,/mycar/mycar_view.php?no=2247654&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247654&gubun=I,False,8500.0,볼보 XC90 2세대  2.0 T8 AWD 얼티메이트 브라이트,8500.0,False,,,,2024.11,4500.0,가솔린 하이브리드,자동,기타색상 (시멘트),1969.0,
볼보 XC90 2세대  2.0 D5 AWD 인스크립션,/mycar/mycar_view.php?no=2254489&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254489&gubun=I,False,3500.0,볼보 XC90 2세대  2.0 D5 AWD 인스크립션,3500.0,False,,,,2018.07,112000.0,디젤,자동,회색,1969.0,
볼보 XC90 1세대 2.5T,/mycar/mycar_view.php?no=2254927&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254927&gubun=I,False,750.0,볼보 XC90 1세대 2.5T,750.0,False,,,,2010.12 (11년형),151000.0,디젤,자동,흰색,2401.0,
볼보 850 2.4 웨건,/mycar/mycar_view.php?no=2218414&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2218414&gubun=I,False,,볼보 850  2.4 웨건 -,,False,,,,1996.09,264000.0,가솔린,자동,빨간색,2435.0,
볼보 XC60 2.0 B5 AWD 인스크립션,/mycar/mycar_view.php?no=2255329&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255329&gubun=I,False,,볼보 XC60 2세대  2.0 B5 AWD 인스크립션,,False,,,,2022.10 (23년형),48700.0,가솔린,자동,검정색,1969.0,
볼보 XC60 2세대 2.0 B6 AWD  얼티메이트 브라이트,/mycar/mycar_view.php?no=2257207&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257207&gubun=I,False,6000.0,볼보 XC60 2세대 2.0 B6 AWD  얼티메이트 브라이트,6000.0,False,,,,2024.05,9600.0,가솔린 하이브리드,자동,흰색,1969.0,
볼보 XC60 2세대 2.0 T8 AWD  얼티메이트 브라이트,/mycar/mycar_view.php?no=2255075&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255075&gubun=I,False,6030.0,볼보 XC60 2세대 2.0 T8 AWD  얼티메이트 브라이트,6030.0,False,,,,2024.04,42185.0,가솔린 하이브리드,자동,검정색,1969.0,
볼보 XC60 2.0 B5 AWD 얼티메이트 브라이트,/mycar/mycar_view.php?no=2254992&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254992&gubun=I,False,,볼보 XC60 2세대  2.0 B5 AWD 얼티메이트 브라이트,,False,,,,2024.08,28600.0,가솔린,자동,검정색,1969.0,
볼보 XC60 2.0 B5 AWD 얼티메이트 브라이트,/mycar/mycar_view.php?no=2254404&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254404&gubun=I,False,,볼보 XC60 2세대  2.0 B5 AWD 얼티메이트 브라이트,,False,,,,2023.11 (24년형),21148.0,가솔린,자동,기타색상 (연회색),1969.0,
볼보 V40 1.6 D2,/mycar/mycar_view.php?no=2245862&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245862&gubun=I,False,,볼보 V40 2세대  1.6 D2 -,,False,,,,2015.08,87000.0,디젤,자동,청색,1560.0,
부가티 베이론 16.4,/mycar/mycar_view.php?no=2136032&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2136032&gubun=I,False,,부가티 베이론  16.4 -,,False,,,,2006.00,43.0,가솔린,자동,검정투톤,7993.0,
사브 뉴 9-3 2.8T 터보 X,/mycar/mycar_view.php?no=2236003&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2236003&gubun=I,False,,사브 뉴 9-3  2.8T 터보 X -,,False,,,,2008.08,173000.0,가솔린,자동,검정색,2792.0,
사브 뉴 9-5 에어로 2.3 터보,/mycar/mycar_view.php?no=1752503&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=1752503&gubun=I,False,,사브 뉴 9-5  2.3T 에어로 -,,False,,,,2007.03 (06년형),131000.0,가솔린,자동,검정색,2300.0,
사브 900 2.0 클래식 컨버터블,/mycar/mycar_view.php?no=2255208&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255208&gubun=I,False,,사브 900  2.0 클래식 컨버터블,,False,,,,2004.06 (91년형),198870.0,가솔린,자동,빨간색,1894.0,
스마트 포투 쿠페 프라임,/mycar/mycar_view.php?no=2254725&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254725&gubun=I,False,,스마트 포투 3세대  쿠페 프라임,,False,,,,2018.01 (17년형),10302.0,가솔린,자동,파란색,999.0,
스마트 포투 카브리오,/mycar/mycar_view.php?no=2252651&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252651&gubun=I,False,,스마트 포투 3세대  카브리오 -,,False,,,,2020.09 (19년형),10480.0,가솔린,자동,하늘색,898.0,
쉐보레 실버라도 픽업 5.3 V8 1500,/mycar/mycar_view.php?no=2245262&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245262&gubun=I,False,4100.0,쉐보레 실버라도 픽업  5.3 V8 1500,4100.0,False,,,,2020.06,58000.0,가솔린,자동,기타색상 (다크 그레이),5328.0,
쉐보레 익스프레스밴 6.0,/mycar/mycar_view.php?no=2255487&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255487&gubun=I,False,2599.0,쉐보레 익스프레스밴  6.0 세부등급,2599.0,False,,,,2016.04,70167.0,가솔린,자동,검정색,5967.0,
쉐보레 익스프레스밴 6.0,/mycar/mycar_view.php?no=2255486&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255486&gubun=I,False,2499.0,쉐보레 익스프레스밴  6.0,2499.0,False,,,,2016.05 (15년형),47974.0,가솔린,자동,검정색,5967.0,
쉐보레 익스프레스밴 6.0,/mycar/mycar_view.php?no=2255488&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255488&gubun=I,False,4099.0,쉐보레 익스프레스밴  6.0,4099.0,False,,,,2021.07 (20년형),61571.0,가솔린,자동,검정색,5967.0,
쉐보레 익스프레스밴,/mycar/mycar_view.php?no=2256155&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256155&gubun=I,False,12200.0,쉐보레 익스프레스밴  기타 -,12200.0,False,,,,2025.03 (24년형),1876.0,가솔린,자동,검정색,6564.0,
쉐보레 익스프레스밴 캠핑카,/mycar/mycar_view.php?no=2249249&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249249&gubun=I,False,2900.0,쉐보레 익스프레스밴  캠핑카 -,2900.0,False,,,,2006.12,123000.0,가솔린,자동,은색,5967.0,
쉐보레 익스프레스밴 6.0 9인승,/mycar/mycar_view.php?no=2257115&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257115&gubun=I,False,,쉐보레 익스프레스밴  6.0,,False,,,,2018.07,25700.0,가솔린,자동,흰색,5967.0,
쉐보레 익스프레스밴 5.3 AWD 9인승,/mycar/mycar_view.php?no=2231633&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2231633&gubun=I,False,,쉐보레 익스프레스밴  5.3 AWD,,False,,,,2012.12,21000.0,가솔린,자동,검정색,5328.0,
쉐보레 익스프레스밴 5.3 9인승,/mycar/mycar_view.php?no=2248104&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248104&gubun=I,False,,쉐보레 익스프레스밴  5.3,,False,,,,2008.04,64000.0,가솔린,자동,은색,5328.0,
쉐보레 익스프레스밴 9인승 로우밴,/mycar/mycar_view.php?no=2246395&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246395&gubun=I,False,,쉐보레 익스프레스밴  6.5 -,,False,,,,2022.02 (21년형),14450.0,가솔린,자동,흰색,6564.0,
쉐보레 익스프레스밴 6.0 9인승,/mycar/mycar_view.php?no=2242897&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242897&gubun=I,False,,쉐보레 익스프레스밴  6.0,,False,,,,2019.06,20000.0,가솔린,자동,기타색상,5967.0,
쉐보레 익스프레스밴 6.0 9인승,/mycar/mycar_view.php?no=2240101&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2240101&gubun=I,False,,쉐보레 익스프레스밴  6.0,,False,,,,2018.08,49000.0,가솔린,자동,검정색,5967.0,
쉐보레 익스프레스밴 캠핑카,/mycar/mycar_view.php?no=2252939&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252939&gubun=I,False,,쉐보레 익스프레스밴  캠핑카 -,,False,,,,2007.05 (01년형),40000.0,가솔린,자동,흰색,8128.0,
쉐보레 익스프레스밴 6.0,/mycar/mycar_view.php?no=2252031&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252031&gubun=I,False,2759.0,쉐보레 익스프레스밴  6.0,2759.0,False,,,,2017.07 (16년형),114946.0,가솔린,자동,검정색,5967.0,
쉐보레 익스프레스밴 5.3 AWD,/mycar/mycar_view.php?no=2251669&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251669&gubun=I,False,2650.0,쉐보레 익스프레스밴  5.3 AWD,2650.0,False,,,,2006.06,89740.0,가솔린,자동,검정색,5328.0,
쉐보레 익스프레스밴 6.0,/mycar/mycar_view.php?no=2249394&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249394&gubun=I,False,,쉐보레 익스프레스밴  6.0,,False,,,,2019.01 (18년형),52000.0,가솔린/LPG겸용,자동,검정색,5967.0,
쉐보레 익스프레스밴 6.0,/mycar/mycar_view.php?no=2247995&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247995&gubun=I,False,,쉐보레 익스프레스밴  6.0,,False,,,,2020.05 (19년형),53000.0,가솔린,자동,은색,5967.0,
시보레 체비밴 5.3,/mycar/mycar_view.php?no=2256346&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256346&gubun=I,False,650.0,시보레 체비밴 5.3,650.0,False,,,,2003.08,193500.0,가솔린,자동,흰색,5327.0,
쉐보레 카마로 6.2L 컨버터블 ZL1,/mycar/mycar_view.php?no=2221688&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2221688&gubun=I,False,,쉐보레 카마로 6.2L 컨버터블 ZL1,,False,,,,2017.06,15959.0,가솔린,자동,검정색,6162.0,
쉐보레 콜벳 스팅레이 컨버터블 C8,/mycar/mycar_view.php?no=2256136&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256136&gubun=I,False,,쉐보레 콜벳  스팅레이 컨버터블 C8,,False,,,,2022.01 (21년형),67967.0,가솔린,자동,흰색,6162.0,
쉐보레 콜벳 스팅레이 C7,/mycar/mycar_view.php?no=2256111&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256111&gubun=I,False,6780.0,쉐보레 콜벳 스팅레이 C7,6780.0,False,,,,2017.08,122000.0,가솔린,자동,흰색,6162.0,
쉐보레 콜벳 쿠페 C4,/mycar/mycar_view.php?no=2253927&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253927&gubun=I,False,,쉐보레 콜벳  쿠페 C4,,False,,,,1996.02,62000.0,가솔린,자동,검정색,5731.0,
쉐보레 캠핑카 7.4,/mycar/mycar_view.php?no=2252783&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252783&gubun=I,False,8700.0,쉐보레 캠핑카 7.4 -,8700.0,False,,,,1993.02 (92년형),21005.0,가솔린,자동,흰색,7439.0,
쉐보레 서버밴 6.2 4WD,/mycar/mycar_view.php?no=2252966&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252966&gubun=I,False,,쉐보레 서버밴  6.2 4WD,,False,,,,2021.06,30997.0,가솔린,자동,검정색,6162.0,
쉐보레 서버밴 6.2 4WD 하이 컨트리,/mycar/mycar_view.php?no=2249053&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249053&gubun=I,False,6500.0,쉐보레 서버밴  6.2 4WD,6500.0,False,,,,2022.02 (21년형),21000.0,가솔린,자동,검정색,6162.0,
쉐보레 서버밴 6.2 4WD 하이 컨트리,/mycar/mycar_view.php?no=2250328&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250328&gubun=I,False,4990.0,쉐보레 서버밴  6.2 4WD,4990.0,False,,,,2022.02 (21년형),87000.0,가솔린,자동,흰색,6162.0,
쉐보레 서버밴 5.3 4WD,/mycar/mycar_view.php?no=2242143&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242143&gubun=I,False,,쉐보레 서버밴  5.3 4WD,,False,,,,2013.10,89894.0,가솔린,자동,검정색,5328.0,
쉐보레 서버밴 5.3 4WD,/mycar/mycar_view.php?no=2248689&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248689&gubun=I,False,,쉐보레 서버밴  5.3 4WD,,False,,,,2007.11,171400.0,가솔린,자동,연금색,5328.0,
쉐보레 타호 5.3L,/mycar/mycar_view.php?no=2254812&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254812&gubun=I,False,2200.0,쉐보레 타호 5.3L,2200.0,False,,,,2021.07 (16년형),220000.0,가솔린,자동,흰색,5300.0,
쉐보레 트랙커 1.6,/mycar/mycar_view.php?no=2250619&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250619&gubun=I,False,1500.0,쉐보레 트랙커 1.6 1세대,1500.0,False,,,,1995.05 (94년형),216000.0,가솔린,자동,기타색상,1590.0,
스바루 아웃백 3.6,/mycar/mycar_view.php?no=2257291&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257291&gubun=I,False,,스바루 아웃백  3.6,,False,,,,2012.10 (13년형),128000.0,가솔린,자동,회색,3630.0,
스즈키 짐니 1.5 4WD,/mycar/mycar_view.php?no=2253372&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253372&gubun=I,False,6500.0,스즈키 짐니  1.5 4WD -,6500.0,False,,,,2025.00,44.0,가솔린,자동,흰색,1462.0,
스즈키 짐니 1.5 4WD,/mycar/mycar_view.php?no=2253373&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253373&gubun=I,False,6500.0,스즈키 짐니  1.5 4WD -,6500.0,False,,,,2025.00,47.0,가솔린,자동,검정색,1462.0,
스즈키 짐니 0.66 4WD,/mycar/mycar_view.php?no=2251296&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251296&gubun=I,False,,스즈키 짐니  0.66 4WD -,,False,,,,2025.04,15.0,가솔린,자동,기타색상 (베이지투톤),658.0,
스즈키 짐니 0.66 4WD XC,/mycar/mycar_view.php?no=2251347&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251347&gubun=I,False,,스즈키 짐니  0.66 4WD -,,False,,,,2019.00,42000.0,가솔린,자동,흰색,660.0,
스즈키 짐니 0.66 4WD XC,/mycar/mycar_view.php?no=2251220&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251220&gubun=I,False,,스즈키 짐니  0.66 4WD -,,False,,,,2024.00,220.0,가솔린,자동,기타색상 (블루&블랙),660.0,
스즈키 짐니 1.5 4WD,/mycar/mycar_view.php?no=2243166&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2243166&gubun=I,False,,스즈키 짐니  1.5 4WD -,,False,,,,2025.00,53.0,가솔린,자동,진회색,1462.0,
스즈키 알토라팡 G,/mycar/mycar_view.php?no=2206527&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2206527&gubun=I,False,1150.0,스즈키 알토라팡  G -,1150.0,False,,,,2014.10 (13년형),73000.0,가솔린,자동,갈색,658.0,
스즈키 이그니스 1.2 GLX,/mycar/mycar_view.php?no=2251298&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251298&gubun=I,False,2400.0,스즈키 이그니스  1.2 GLX,2400.0,False,,,,2020.00,68726.0,가솔린,자동,파란색,1242.0,
시트로엥 C3 에어크로스 1.5 BlueHDi 필,/mycar/mycar_view.php?no=2244265&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244265&gubun=I,False,1250.0,시트로엥 C3 에어크로스  1.5 BlueHDi 필,1250.0,False,,,,2020.04 (19년형),34000.0,디젤,자동,진회색,1499.0,
알파로메오 줄리에타 1.4 TB,/mycar/mycar_view.php?no=2221686&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2221686&gubun=I,False,,알파로메오 줄리에타  1.4 TB -,,False,,,,2023.03 (21년형),12000.0,가솔린,수동,검정색,1368.0,
알핀 A110 1.8,/mycar/mycar_view.php?no=2236489&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2236489&gubun=I,False,,알핀 A110  1.8 -,,False,,,,2023.12,8689.0,가솔린,자동,흰색,1798.0,
애스턴마틴 V8 밴티지 4.0 쿠페,/mycar/mycar_view.php?no=2256431&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256431&gubun=I,False,,애스턴마틴 V8 밴티지  4.0 쿠페 -,,False,,,,2025.09,1061.0,가솔린,자동,은색,3982.0,
애스턴마틴 밴티지 4.0 V8 쿠페 AMR,/mycar/mycar_view.php?no=2253553&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253553&gubun=I,False,,애스턴마틴 밴티지 2세대  4.0 V8 쿠페 AMR,,False,,,,2023.12 (20년형),4900.0,가솔린,수동,검정색,3982.0,
애스턴마틴 밴티지 5.2 V12 쿠페 파이널 에디션,/mycar/mycar_view.php?no=2256839&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256839&gubun=I,False,,애스턴마틴 밴티지 2세대  5.2 V12 쿠페 파이널 에디션,,False,,,,2023.06,1580.0,가솔린,자동,은색,5204.0,
애스턴마틴 밴티지 4.0 V8 로드스터,/mycar/mycar_view.php?no=2256638&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256638&gubun=I,False,,애스턴마틴 밴티지 2세대  4.0 V8 로드스터 -,,False,,,,2022.07,4400.0,가솔린,자동,파란색,3982.0,
애스턴마틴 밴티지 4.0 V8 쿠페,/mycar/mycar_view.php?no=2256174&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256174&gubun=I,False,,애스턴마틴 밴티지 2세대  4.0 V8 쿠페 -,,False,,,,2019.04,7399.0,가솔린,자동,빨간색,3982.0,
애스턴마틴 밴티지 4.0 V8 쿠페 007 에디션,/mycar/mycar_view.php?no=2163031&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2163031&gubun=I,False,,애스턴마틴 밴티지 2세대  4.0 V8 쿠페 007 에디션,,False,,,,2022.04,1500.0,가솔린,자동,진회색,3982.0,
애스턴마틴 밴티지 4.0 V8 쿠페,/mycar/mycar_view.php?no=2251240&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251240&gubun=I,False,,애스턴마틴 밴티지 2세대  4.0 V8 쿠페 -,,False,,,,2023.08,8000.0,가솔린,자동,검정색,3982.0,
애스턴마틴 밴티지 5.2 V12 쿠페 파이널 에디션,/mycar/mycar_view.php?no=2246193&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246193&gubun=I,False,,애스턴마틴 밴티지 2세대  5.2 V12 쿠페 파이널 에디션,,False,,,,2023.01,3500.0,가솔린,자동,기타색상 (버건디),5204.0,
애스턴마틴 밴티지 4.0 V8 쿠페 AMR,/mycar/mycar_view.php?no=2227883&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2227883&gubun=I,False,,애스턴마틴 밴티지 2세대  4.0 V8 쿠페 AMR,,False,,,,2020.05,72.0,가솔린,수동,기타색상,3982.0,
애스턴마틴 V12 밴티지 6.0 S 쿠페,/mycar/mycar_view.php?no=2242215&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242215&gubun=I,False,,애스턴마틴 V12 밴티지 1세대  6.0 S 쿠페 -,,False,,,,2015.09,16910.0,가솔린,자동,노란색,5935.0,
애스턴마틴 V12 밴티지 6.0 AMR,/mycar/mycar_view.php?no=2249886&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249886&gubun=I,False,,애스턴마틴 V12 밴티지 1세대  6.0 AMR -,,False,,,,2018.06,5456.0,가솔린,수동,진청색 (울트라마린 블랙),5935.0,
애스턴마틴 DB11 5.2 V12 AMR,/mycar/mycar_view.php?no=2256539&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256539&gubun=I,False,,애스턴마틴 DB11  5.2 V12 AMR -,,False,,,,2021.03 (20년형),19140.0,가솔린,자동,기타색상 (쥐색),5204.0,
애스턴마틴 DB11 4.0 V8 쿠페,/mycar/mycar_view.php?no=2254673&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254673&gubun=I,False,,애스턴마틴 DB11  4.0 V8 쿠페 -,,False,,,,2021.04 (20년형),6800.0,가솔린,자동,회색,3982.0,
애스턴마틴 DB11 4.0 V8 볼란테,/mycar/mycar_view.php?no=2242692&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242692&gubun=I,False,,애스턴마틴 DB11  4.0 V8 볼란테 -,,False,,,,2018.12 (19년형),21739.0,가솔린,자동,기타색상,3982.0,
애스턴마틴 DB11 4.0 V8 쿠페,/mycar/mycar_view.php?no=2252106&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252106&gubun=I,False,13200.0,애스턴마틴 DB11  4.0 V8 쿠페 -,13200.0,False,,,,2018.12,25000.0,가솔린,자동,청옥색,3982.0,
애스턴마틴 DB11 5.2 V12 AMR,/mycar/mycar_view.php?no=2244107&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244107&gubun=I,False,13200.0,애스턴마틴 DB11  5.2 V12 AMR -,13200.0,False,,,,2019.08 (20년형),27099.0,가솔린,자동,검정색,5204.0,
애스턴마틴 DB11 4.0 V8 볼란테,/mycar/mycar_view.php?no=2242693&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242693&gubun=I,False,,애스턴마틴 DB11  4.0 V8 볼란테 -,,False,,,,2020.07,7115.0,가솔린,자동,기타색상,3982.0,
애스턴마틴 DBS 6.0 V12 쿠페,/mycar/mycar_view.php?no=2256607&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256607&gubun=I,False,,애스턴마틴 DBS  6.0 V12 쿠페 -,,False,,,,2010.06,19638.0,가솔린,자동,검정색,5935.0,
애스턴마틴 DBS 5.2 GT 자가토,/mycar/mycar_view.php?no=2245925&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245925&gubun=I,False,,애스턴마틴 DBS  5.2 GT 자가토,,False,,,,2020.12,856.0,가솔린,자동,주황색,5204.0,
애스턴마틴 라피드 6.0 V12,/mycar/mycar_view.php?no=2244524&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244524&gubun=I,False,5800.0,애스턴마틴 라피드  6.0 V12 -,5800.0,False,,,,2010.08,25500.0,가솔린,자동,검정색,5935.0,
애스턴마틴 라피드 S 6.0 V12,/mycar/mycar_view.php?no=2245683&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245683&gubun=I,False,,애스턴마틴 라피드  S 6.0 V12 -,,False,,,,2016.07,25000.0,가솔린,자동,흰색,5935.0,
